Time;Channel A;Channel B
(ms);(mV);(V)

-250,29811263;0,03051851;-0,00042726
-250,13427263;0,03051851;-0,00042726
-249,97043263;0,03051851;-0,00042726
-249,80659263;0,03051851;-0,00042726
-249,64275263;0,03051851;-0,00042726
-249,47891264;0,03051851;-0,00042726
-249,31507264;0,03051851;0,01727348
-249,15123264;0,03051851;-0,00042726
-248,98739264;0,03051851;-0,00042726
-248,82355264;0,03051851;0,01727348
-248,65971264;0,03051851;-0,00042726
-248,49587264;0,03051851;-0,00042726
-248,33203264;0,03051851;-0,00042726
-248,16819264;0,03051851;-0,00042726
-248,00435264;0,03051851;0,01727348
-247,84051265;-4,36414700;-0,00042726
-247,67667265;0,03051851;-0,00042726
-247,51283265;0,03051851;-0,00042726
-247,34899265;0,03051851;-0,00042726
-247,18515265;0,03051851;-0,00042726
-247,02131265;0,03051851;-0,00042726
-246,85747265;0,03051851;-0,00042726
-246,69363265;-4,36414700;-0,00042726
-246,52979265;0,03051851;-0,00042726
-246,36595265;0,03051851;-0,00042726
-246,20211266;0,03051851;-0,00042726
-246,03827266;0,03051851;-0,00042726
-245,87443266;0,03051851;-0,00042726
-245,71059266;0,03051851;-0,00042726
-245,54675266;0,03051851;-0,00042726
-245,38291266;0,03051851;-0,00042726
-245,21907266;0,03051851;-0,00042726
-245,05523266;0,03051851;-0,00042726
-244,89139266;0,03051851;-0,00042726
-244,72755266;0,03051851;-0,00042726
-244,56371267;0,03051851;-0,00042726
-244,39987267;0,03051851;-0,00042726
-244,23603267;0,03051851;-0,00042726
-244,07219267;0,03051851;-0,00042726
-243,90835267;0,03051851;-0,00042726
-243,74451267;0,03051851;-0,00042726
-243,58067267;0,03051851;-0,00042726
-243,41683267;0,03051851;-0,00042726
-243,25299267;0,03051851;-0,00042726
-243,08915267;0,03051851;-0,00042726
-242,92531268;0,03051851;-0,00042726
-242,76147268;-4,36414700;-0,00042726
-242,59763268;0,03051851;-0,00042726
-242,43379268;0,03051851;-0,00042726
-242,26995268;0,03051851;-0,00042726
-242,10611268;0,03051851;-0,00042726
-241,94227268;0,03051851;-0,00042726
-241,77843268;0,03051851;-0,00042726
-241,61459268;0,03051851;-0,00042726
-241,45075268;0,03051851;0,01727348
-241,28691269;0,03051851;-0,00042726
-241,12307269;0,03051851;-0,00042726
-240,95923269;-4,36414700;0,01727348
-240,79539269;0,03051851;-0,00042726
-240,63155269;0,03051851;-0,00042726
-240,46771269;0,03051851;-0,00042726
-240,30387269;0,03051851;-0,00042726
-240,14003269;0,03051851;-0,00042726
-239,97619269;0,03051851;-0,00042726
-239,81235269;0,03051851;0,01727348
-239,64851270;0,03051851;-0,00042726
-239,48467270;0,03051851;-0,00042726
-239,32083270;0,03051851;-0,00042726
-239,15699270;0,03051851;-0,00042726
-238,99315270;0,03051851;-0,00042726
-238,82931270;0,03051851;-0,00042726
-238,66547270;0,03051851;-0,00042726
-238,50163270;0,03051851;0,01727348
-238,33779270;0,03051851;-0,00042726
-238,17395270;0,03051851;-0,00042726
-238,01011271;0,03051851;-0,00042726
-237,84627271;0,03051851;-0,00042726
-237,68243271;0,03051851;0,01727348
-237,51859271;0,03051851;-0,00042726
-237,35475271;0,03051851;-0,00042726
-237,19091271;-4,36414700;0,01727348
-237,02707271;0,03051851;-0,00042726
-236,86323271;0,03051851;0,01727348
-236,69939271;0,03051851;-0,00042726
-236,53555271;0,03051851;-0,00042726
-236,37171272;0,03051851;-0,00042726
-236,20787272;-4,36414700;-0,00042726
-236,04403272;0,03051851;0,01727348
-235,88019272;0,03051851;-0,00042726
-235,71635272;0,03051851;-0,00042726
-235,55251272;0,03051851;-0,00042726
-235,38867272;0,03051851;-0,00042726
-235,22483272;-4,36414700;-0,00042726
-235,06099272;0,03051851;-0,00042726
-234,89715272;0,03051851;-0,00042726
-234,73331273;0,03051851;-0,00042726
-234,56947273;0,03051851;-0,00042726
-234,40563273;0,03051851;-0,00042726
-234,24179273;0,03051851;-0,00042726
-234,07795273;0,03051851;0,01727348
-233,91411273;0,03051851;-0,00042726
-233,75027273;0,03051851;-0,00042726
-233,58643273;0,03051851;-0,00042726
-233,42259273;0,03051851;-0,00042726
-233,25875273;0,03051851;-0,00042726
-233,09491274;0,03051851;-0,00042726
-232,93107274;0,03051851;-0,00042726
-232,76723274;0,03051851;-0,00042726
-232,60339274;0,03051851;-0,00042726
-232,43955274;0,03051851;-0,00042726
-232,27571274;0,03051851;-0,00042726
-232,11187274;0,03051851;-0,00042726
-231,94803274;-4,36414700;-0,00042726
-231,78419274;0,03051851;-0,00042726
-231,62035274;0,03051851;-0,00042726
-231,45651275;0,03051851;-0,00042726
-231,29267275;0,03051851;-0,00042726
-231,12883275;0,03051851;-0,00042726
-230,96499275;0,03051851;-0,00042726
-230,80115275;0,03051851;-0,00042726
-230,63731275;0,03051851;-0,00042726
-230,47347275;0,03051851;-0,00042726
-230,30963275;0,03051851;-0,00042726
-230,14579275;0,03051851;-0,00042726
-229,98195275;0,03051851;-0,00042726
-229,81811276;0,03051851;0,01727348
-229,65427276;0,03051851;-0,00042726
-229,49043276;0,03051851;-0,00042726
-229,32659276;0,03051851;-0,00042726
-229,16275276;0,03051851;-0,00042726
-228,99891276;0,03051851;-0,00042726
-228,83507276;0,03051851;-0,00042726
-228,67123276;0,03051851;-0,00042726
-228,50739276;0,03051851;-0,00042726
-228,34355276;0,03051851;-0,00042726
-228,17971277;0,03051851;0,01727348
-228,01587277;0,03051851;-0,00042726
-227,85203277;0,03051851;-0,00042726
-227,68819277;0,03051851;-0,00042726
-227,52435277;0,03051851;-0,00042726
-227,36051277;0,03051851;-0,00042726
-227,19667277;0,03051851;-0,00042726
-227,03283277;-4,36414700;0,01727348
-226,86899277;0,03051851;-0,00042726
-226,70515277;-4,36414700;-0,00042726
-226,54131278;-4,36414700;-0,00042726
-226,37747278;0,03051851;-0,00042726
-226,21363278;0,03051851;-0,00042726
-226,04979278;0,03051851;0,01727348
-225,88595278;-4,36414700;-0,00042726
-225,72211278;0,03051851;-0,00042726
-225,55827278;0,03051851;-0,00042726
-225,39443278;-4,36414700;-0,00042726
-225,23059278;-4,36414700;-0,00042726
-225,06675278;0,03051851;-0,00042726
-224,90291279;0,03051851;-0,00042726
-224,73907279;0,03051851;-0,00042726
