Time;Channel A;Channel B
(ms);(mV);(V)

-250,31638145;0,03051851;-0,00042726
-250,15254146;0,03051851;-0,00042726
-249,98870146;0,03051851;-0,00042726
-249,82486146;0,03051851;-0,00042726
-249,66102146;0,03051851;-0,00042726
-249,49718146;0,03051851;-0,00042726
-249,33334146;0,03051851;-0,00042726
-249,16950146;0,03051851;0,01727348
-249,00566146;0,03051851;-0,00042726
-248,84182146;0,03051851;-0,00042726
-248,67798146;0,03051851;-0,00042726
-248,51414147;0,03051851;-0,00042726
-248,35030147;0,03051851;-0,00042726
-248,18646147;0,03051851;-0,00042726
-248,02262147;0,03051851;-0,00042726
-247,85878147;0,03051851;-0,00042726
-247,69494147;0,03051851;-0,00042726
-247,53110147;0,03051851;-0,00042726
-247,36726147;0,03051851;-0,00042726
-247,20342147;0,03051851;-0,00042726
-247,03958147;0,03051851;-0,00042726
-246,87574148;0,03051851;-0,00042726
-246,71190148;0,03051851;-0,00042726
-246,54806148;0,03051851;-0,00042726
-246,38422148;0,03051851;-0,00042726
-246,22038148;0,03051851;-0,00042726
-246,05654148;0,03051851;-0,00042726
-245,89270148;0,03051851;-0,00042726
-245,72886148;0,03051851;-0,00042726
-245,56502148;0,03051851;-0,00042726
-245,40118148;0,03051851;-0,00042726
-245,23734149;0,03051851;-0,00042726
-245,07350149;0,03051851;-0,00042726
-244,90966149;0,03051851;0,01727348
-244,74582149;0,03051851;-0,00042726
-244,58198149;0,03051851;-0,00042726
-244,41814149;0,03051851;-0,00042726
-244,25430149;0,03051851;0,01727348
-244,09046149;0,03051851;-0,00042726
-243,92662149;0,03051851;-0,00042726
-243,76278149;0,03051851;-0,00042726
-243,59894150;0,03051851;-0,00042726
-243,43510150;0,03051851;-0,00042726
-243,27126150;0,03051851;-0,00042726
-243,10742150;0,03051851;0,01727348
-242,94358150;0,03051851;-0,00042726
-242,77974150;0,03051851;-0,00042726
-242,61590150;0,03051851;-0,00042726
-242,45206150;0,03051851;-0,00042726
-242,28822150;0,03051851;-0,00042726
-242,12438150;0,03051851;-0,00042726
-241,96054151;0,03051851;-0,00042726
-241,79670151;0,03051851;-0,00042726
-241,63286151;0,03051851;-0,00042726
-241,46902151;0,03051851;-0,00042726
-241,30518151;0,03051851;-0,00042726
-241,14134151;0,03051851;0,01727348
-240,97750151;0,03051851;-0,00042726
-240,81366151;0,03051851;-0,00042726
-240,64982151;0,03051851;-0,00042726
-240,48598151;0,03051851;-0,00042726
-240,32214152;0,03051851;-0,00042726
-240,15830152;0,03051851;-0,00042726
-239,99446152;0,03051851;-0,00042726
-239,83062152;0,03051851;-0,00042726
-239,66678152;0,03051851;-0,00042726
-239,50294152;0,03051851;-0,00042726
-239,33910152;0,03051851;-0,00042726
-239,17526152;0,03051851;-0,00042726
-239,01142152;0,03051851;-0,00042726
-238,84758152;0,03051851;-0,00042726
-238,68374153;0,03051851;-0,00042726
-238,51990153;0,03051851;-0,00042726
-238,35606153;0,03051851;-0,00042726
-238,19222153;0,03051851;-0,00042726
-238,02838153;0,03051851;-0,00042726
-237,86454153;0,03051851;-0,00042726
-237,70070153;0,03051851;-0,00042726
-237,53686153;0,03051851;-0,00042726
-237,37302153;0,03051851;-0,00042726
-237,20918153;0,03051851;-0,00042726
-237,04534154;0,03051851;-0,00042726
-236,88150154;0,03051851;-0,00042726
-236,71766154;0,03051851;0,01727348
-236,55382154;0,03051851;-0,00042726
-236,38998154;0,03051851;-0,00042726
-236,22614154;0,03051851;-0,00042726
-236,06230154;0,03051851;-0,00042726
-235,89846154;0,03051851;-0,00042726
-235,73462154;0,03051851;-0,00042726
-235,57078154;0,03051851;-0,00042726
-235,40694155;0,03051851;-0,00042726
-235,24310155;0,03051851;-0,00042726
-235,07926155;0,03051851;-0,00042726
-234,91542155;0,03051851;-0,00042726
-234,75158155;0,03051851;0,01727348
-234,58774155;0,03051851;-0,00042726
-234,42390155;0,03051851;-0,00042726
-234,26006155;0,03051851;-0,00042726
-234,09622155;0,03051851;-0,00042726
-233,93238155;0,03051851;-0,00042726
-233,76854156;0,03051851;-0,00042726
-233,60470156;0,03051851;-0,00042726
-233,44086156;0,03051851;-0,00042726
-233,27702156;0,03051851;-0,00042726
-233,11318156;0,03051851;-0,00042726
-232,94934156;0,03051851;-0,00042726
-232,78550156;0,03051851;-0,00042726
-232,62166156;0,03051851;-0,00042726
-232,45782156;0,03051851;-0,00042726
-232,29398156;0,03051851;-0,00042726
-232,13014156;0,03051851;-0,00042726
-231,96630157;0,03051851;-0,00042726
-231,80246157;0,03051851;-0,00042726
-231,63862157;0,03051851;-0,00042726
-231,47478157;0,03051851;-0,00042726
-231,31094157;0,03051851;0,01727348
-231,14710157;0,03051851;-0,00042726
-230,98326157;0,03051851;-0,00042726
-230,81942157;0,03051851;-0,00042726
-230,65558157;0,03051851;-0,00042726
-230,49174157;0,03051851;-0,00042726
-230,32790158;0,03051851;-0,00042726
-230,16406158;0,03051851;-0,00042726
-230,00022158;0,03051851;-0,00042726
-229,83638158;0,03051851;-0,00042726
-229,67254158;0,03051851;-0,00042726
-229,50870158;0,03051851;-0,00042726
-229,34486158;0,03051851;-0,00042726
-229,18102158;0,03051851;-0,00042726
-229,01718158;0,03051851;-0,00042726
-228,85334158;0,03051851;-0,00042726
-228,68950159;0,03051851;-0,00042726
-228,52566159;0,03051851;-0,00042726
-228,36182159;0,03051851;-0,00042726
-228,19798159;0,03051851;0,01727348
-228,03414159;0,03051851;-0,00042726
-227,87030159;0,03051851;0,01727348
-227,70646159;0,03051851;-0,00042726
-227,54262159;0,03051851;-0,00042726
-227,37878159;0,03051851;0,01727348
-227,21494159;0,03051851;-0,00042726
-227,05110160;0,03051851;-0,00042726
-226,88726160;0,03051851;-0,00042726
-226,72342160;0,03051851;-0,00042726
-226,55958160;0,03051851;0,01727348
-226,39574160;0,03051851;-0,00042726
-226,23190160;0,03051851;-0,00042726
-226,06806160;0,03051851;-0,00042726
-225,90422160;0,03051851;-0,00042726
-225,74038160;0,03051851;-0,00042726
-225,57654160;0,03051851;-0,00042726
-225,41270161;0,03051851;-0,00042726
-225,24886161;0,03051851;-0,00042726
-225,08502161;0,03051851;-0,00042726
-224,92118161;0,03051851;-0,00042726
-224,75734161;0,03051851;-0,00042726
-224,59350161;0,03051851;-0,00042726
