Time;Channel A;Channel B
(ms);(mV);(V)

-250,21854043;0,03051851;-0,00042726
-250,05470043;0,03051851;-0,00042726
-249,89086043;0,03051851;-0,00042726
-249,72702043;0,03051851;-0,00042726
-249,56318043;0,03051851;-0,00042726
-249,39934044;0,03051851;-0,00042726
-249,23550044;0,03051851;-0,00042726
-249,07166044;0,03051851;-0,00042726
-248,90782044;0,03051851;-0,00042726
-248,74398044;0,03051851;-0,00042726
-248,58014044;0,03051851;-0,00042726
-248,41630044;0,03051851;-0,00042726
-248,25246044;0,03051851;-0,00042726
-248,08862044;0,03051851;-0,00042726
-247,92478044;0,03051851;-0,00042726
-247,76094045;0,03051851;-0,00042726
-247,59710045;0,03051851;-0,00042726
-247,43326045;0,03051851;-0,00042726
-247,26942045;0,03051851;-0,00042726
-247,10558045;0,03051851;-0,00042726
-246,94174045;0,03051851;-0,00042726
-246,77790045;0,03051851;0,01727348
-246,61406045;0,03051851;-0,00042726
-246,45022045;0,03051851;-0,00042726
-246,28638045;0,03051851;-0,00042726
-246,12254045;0,03051851;-0,00042726
-245,95870046;0,03051851;-0,00042726
-245,79486046;0,03051851;-0,00042726
-245,63102046;0,03051851;-0,00042726
-245,46718046;0,03051851;-0,00042726
-245,30334046;0,03051851;-0,00042726
-245,13950046;0,03051851;-0,00042726
-244,97566046;0,03051851;-0,00042726
-244,81182046;0,03051851;-0,00042726
-244,64798046;0,03051851;-0,00042726
-244,48414046;0,03051851;-0,00042726
-244,32030047;0,03051851;0,01727348
-244,15646047;0,03051851;-0,00042726
-243,99262047;0,03051851;-0,00042726
-243,82878047;0,03051851;-0,00042726
-243,66494047;0,03051851;-0,00042726
-243,50110047;0,03051851;0,01727348
-243,33726047;0,03051851;-0,00042726
-243,17342047;0,03051851;-0,00042726
-243,00958047;0,03051851;-0,00042726
-242,84574047;0,03051851;-0,00042726
-242,68190048;0,03051851;-0,00042726
-242,51806048;0,03051851;-0,00042726
-242,35422048;0,03051851;-0,00042726
-242,19038048;0,03051851;-0,00042726
-242,02654048;0,03051851;0,01727348
-241,86270048;0,03051851;0,01727348
-241,69886048;0,03051851;-0,00042726
-241,53502048;0,03051851;-0,00042726
-241,37118048;0,03051851;-0,00042726
-241,20734048;0,03051851;0,01727348
-241,04350049;0,03051851;-0,00042726
-240,87966049;0,03051851;-0,00042726
-240,71582049;0,03051851;-0,00042726
-240,55198049;0,03051851;-0,00042726
-240,38814049;0,03051851;-0,00042726
-240,22430049;0,03051851;-0,00042726
-240,06046049;0,03051851;-0,00042726
-239,89662049;0,03051851;-0,00042726
-239,73278049;0,03051851;-0,00042726
-239,56894049;0,03051851;-0,00042726
-239,40510050;0,03051851;-0,00042726
-239,24126050;0,03051851;-0,00042726
-239,07742050;0,03051851;-0,00042726
-238,91358050;0,03051851;-0,00042726
-238,74974050;0,03051851;-0,00042726
-238,58590050;0,03051851;-0,00042726
-238,42206050;0,03051851;-0,00042726
-238,25822050;0,03051851;-0,00042726
-238,09438050;0,03051851;-0,00042726
-237,93054050;0,03051851;-0,00042726
-237,76670051;0,03051851;-0,00042726
-237,60286051;0,03051851;-0,00042726
-237,43902051;0,03051851;-0,00042726
-237,27518051;0,03051851;-0,00042726
-237,11134051;0,03051851;-0,00042726
-236,94750051;0,03051851;-0,00042726
-236,78366051;0,03051851;-0,00042726
-236,61982051;0,03051851;-0,00042726
-236,45598051;0,03051851;-0,00042726
-236,29214051;0,03051851;-0,00042726
-236,12830052;0,03051851;-0,00042726
-235,96446052;0,03051851;-0,00042726
-235,80062052;0,03051851;-0,00042726
-235,63678052;0,03051851;-0,00042726
-235,47294052;0,03051851;-0,00042726
-235,30910052;0,03051851;-0,00042726
-235,14526052;0,03051851;-0,00042726
-234,98142052;0,03051851;-0,00042726
-234,81758052;0,03051851;-0,00042726
-234,65374052;0,03051851;-0,00042726
-234,48990053;0,03051851;-0,00042726
-234,32606053;0,03051851;-0,00042726
-234,16222053;0,03051851;-0,00042726
-233,99838053;0,03051851;-0,00042726
-233,83454053;0,03051851;-0,00042726
-233,67070053;0,03051851;0,01727348
-233,50686053;0,03051851;-0,00042726
-233,34302053;0,03051851;-0,00042726
-233,17918053;0,03051851;0,01727348
-233,01534053;0,03051851;-0,00042726
-232,85150054;0,03051851;-0,00042726
-232,68766054;0,03051851;-0,00042726
-232,52382054;0,03051851;-0,00042726
-232,35998054;0,03051851;-0,00042726
-232,19614054;0,03051851;-0,00042726
-232,03230054;0,03051851;-0,00042726
-231,86846054;0,03051851;-0,00042726
-231,70462054;0,03051851;-0,00042726
-231,54078054;0,03051851;-0,00042726
-231,37694054;0,03051851;-0,00042726
-231,21310055;0,03051851;-0,00042726
-231,04926055;0,03051851;-0,00042726
-230,88542055;0,03051851;-0,00042726
-230,72158055;0,03051851;-0,00042726
-230,55774055;0,03051851;-0,00042726
-230,39390055;0,03051851;-0,00042726
-230,23006055;0,03051851;-0,00042726
-230,06622055;0,03051851;-0,00042726
-229,90238055;0,03051851;-0,00042726
-229,73854055;0,03051851;-0,00042726
-229,57470056;0,03051851;-0,00042726
-229,41086056;0,03051851;-0,00042726
-229,24702056;0,03051851;-0,00042726
-229,08318056;0,03051851;-0,00042726
-228,91934056;0,03051851;-0,00042726
-228,75550056;0,03051851;-0,00042726
-228,59166056;0,03051851;0,01727348
-228,42782056;0,03051851;-0,00042726
-228,26398056;0,03051851;-0,00042726
-228,10014056;0,03051851;-0,00042726
-227,93630057;0,03051851;-0,00042726
-227,77246057;0,03051851;-0,00042726
-227,60862057;0,03051851;-0,00042726
-227,44478057;0,03051851;-0,00042726
-227,28094057;0,03051851;-0,00042726
-227,11710057;0,03051851;-0,00042726
-226,95326057;0,03051851;-0,00042726
-226,78942057;0,03051851;-0,00042726
-226,62558057;0,03051851;-0,00042726
-226,46174057;0,03051851;0,01727348
-226,29790058;0,03051851;-0,00042726
-226,13406058;0,03051851;-0,00042726
-225,97022058;0,03051851;-0,00042726
-225,80638058;0,03051851;-0,00042726
-225,64254058;0,03051851;-0,00042726
-225,47870058;0,03051851;-0,00042726
-225,31486058;0,03051851;-0,00042726
-225,15102058;0,03051851;-0,00042726
-224,98718058;0,03051851;-0,00042726
-224,82334058;0,03051851;-0,00042726
-224,65950059;0,03051851;-0,00042726
-224,49566059;0,03051851;-0,00042726
