Time;Channel A;Channel B
(ms);(mV);(V)

-250,33068657;0,03051851;-0,00042726
-250,16684657;0,03051851;-0,00042726
-250,00300657;0,03051851;-0,00042726
-249,83916657;0,03051851;-0,00042726
-249,67532657;0,03051851;-0,00042726
-249,51148657;0,03051851;-0,00042726
-249,34764658;0,03051851;-0,00042726
-249,18380658;0,03051851;-0,00042726
-249,01996658;0,03051851;-0,00042726
-248,85612658;0,03051851;-0,00042726
-248,69228658;0,03051851;-0,00042726
-248,52844658;0,03051851;0,01727348
-248,36460658;0,03051851;-0,00042726
-248,20076658;0,03051851;-0,00042726
-248,03692658;0,03051851;-0,00042726
-247,87308658;0,03051851;-0,00042726
-247,70924659;0,03051851;-0,00042726
-247,54540659;0,03051851;-0,00042726
-247,38156659;0,03051851;-0,00042726
-247,21772659;0,03051851;-0,00042726
-247,05388659;0,03051851;-0,00042726
-246,89004659;0,03051851;-0,00042726
-246,72620659;0,03051851;-0,00042726
-246,56236659;0,03051851;-0,00042726
-246,39852659;0,03051851;-0,00042726
-246,23468659;0,03051851;-0,00042726
-246,07084660;0,03051851;-0,00042726
-245,90700660;0,03051851;-0,00042726
-245,74316660;0,03051851;-0,00042726
-245,57932660;0,03051851;-0,00042726
-245,41548660;0,03051851;-0,00042726
-245,25164660;0,03051851;-0,00042726
-245,08780660;0,03051851;-0,00042726
-244,92396660;0,03051851;-0,00042726
-244,76012660;0,03051851;-0,00042726
-244,59628660;0,03051851;-0,00042726
-244,43244661;0,03051851;-0,00042726
-244,26860661;0,03051851;-0,00042726
-244,10476661;0,03051851;-0,00042726
-243,94092661;0,03051851;-0,00042726
-243,77708661;0,03051851;-0,00042726
-243,61324661;0,03051851;-0,00042726
-243,44940661;0,03051851;0,01727348
-243,28556661;0,03051851;-0,00042726
-243,12172661;0,03051851;0,01727348
-242,95788661;0,03051851;-0,00042726
-242,79404662;0,03051851;-0,00042726
-242,63020662;0,03051851;-0,00042726
-242,46636662;0,03051851;-0,00042726
-242,30252662;0,03051851;-0,00042726
-242,13868662;0,03051851;-0,00042726
-241,97484662;0,03051851;-0,00042726
-241,81100662;0,03051851;-0,00042726
-241,64716662;0,03051851;-0,00042726
-241,48332662;0,03051851;-0,00042726
-241,31948662;0,03051851;-0,00042726
-241,15564662;0,03051851;-0,00042726
-240,99180663;0,03051851;-0,00042726
-240,82796663;0,03051851;-0,00042726
-240,66412663;0,03051851;-0,00042726
-240,50028663;0,03051851;-0,00042726
-240,33644663;0,03051851;-0,00042726
-240,17260663;0,03051851;0,01727348
-240,00876663;0,03051851;-0,00042726
-239,84492663;0,03051851;-0,00042726
-239,68108663;0,03051851;-0,00042726
-239,51724663;0,03051851;-0,00042726
-239,35340664;0,03051851;-0,00042726
-239,18956664;0,03051851;-0,00042726
-239,02572664;0,03051851;-0,00042726
-238,86188664;0,03051851;-0,00042726
-238,69804664;0,03051851;-0,00042726
-238,53420664;0,03051851;-0,00042726
-238,37036664;0,03051851;-0,00042726
-238,20652664;0,03051851;-0,00042726
-238,04268664;0,03051851;-0,00042726
-237,87884664;0,03051851;-0,00042726
-237,71500665;0,03051851;-0,00042726
-237,55116665;0,03051851;-0,00042726
-237,38732665;0,03051851;-0,00042726
-237,22348665;0,03051851;-0,00042726
-237,05964665;0,03051851;-0,00042726
-236,89580665;0,03051851;-0,00042726
-236,73196665;0,03051851;-0,00042726
-236,56812665;0,03051851;-0,00042726
-236,40428665;0,03051851;-0,00042726
-236,24044665;0,03051851;-0,00042726
-236,07660666;0,03051851;-0,00042726
-235,91276666;0,03051851;-0,00042726
-235,74892666;0,03051851;-0,00042726
-235,58508666;0,03051851;-0,00042726
-235,42124666;0,03051851;-0,00042726
-235,25740666;0,03051851;-0,00042726
-235,09356666;0,03051851;-0,00042726
-234,92972666;0,03051851;-0,00042726
-234,76588666;0,03051851;-0,00042726
-234,60204666;0,03051851;-0,00042726
-234,43820667;0,03051851;-0,00042726
-234,27436667;0,03051851;-0,00042726
-234,11052667;0,03051851;-0,00042726
-233,94668667;0,03051851;-0,00042726
-233,78284667;0,03051851;0,01727348
-233,61900667;0,03051851;-0,00042726
-233,45516667;0,03051851;-0,00042726
-233,29132667;0,03051851;0,01727348
-233,12748667;0,03051851;-0,00042726
-232,96364667;0,03051851;0,01727348
-232,79980668;0,03051851;-0,00042726
-232,63596668;0,03051851;-0,00042726
-232,47212668;0,03051851;-0,00042726
-232,30828668;0,03051851;-0,00042726
-232,14444668;0,03051851;0,01727348
-231,98060668;0,03051851;0,01727348
-231,81676668;0,03051851;-0,00042726
-231,65292668;0,03051851;-0,00042726
-231,48908668;0,03051851;-0,00042726
-231,32524668;0,03051851;-0,00042726
-231,16140669;0,03051851;-0,00042726
-230,99756669;0,03051851;-0,00042726
-230,83372669;0,03051851;-0,00042726
-230,66988669;0,03051851;-0,00042726
-230,50604669;0,03051851;-0,00042726
-230,34220669;0,03051851;-0,00042726
-230,17836669;0,03051851;0,01727348
-230,01452669;0,03051851;-0,00042726
-229,85068669;0,03051851;-0,00042726
-229,68684669;0,03051851;-0,00042726
-229,52300670;0,03051851;-0,00042726
-229,35916670;0,03051851;-0,00042726
-229,19532670;0,03051851;0,01727348
-229,03148670;0,03051851;-0,00042726
-228,86764670;0,03051851;-0,00042726
-228,70380670;0,03051851;-0,00042726
-228,53996670;0,03051851;0,01727348
-228,37612670;0,03051851;-0,00042726
-228,21228670;0,03051851;-0,00042726
-228,04844670;0,03051851;-0,00042726
-227,88460671;0,03051851;-0,00042726
-227,72076671;0,03051851;-0,00042726
-227,55692671;0,03051851;-0,00042726
-227,39308671;0,03051851;-0,00042726
-227,22924671;0,03051851;-0,00042726
-227,06540671;0,03051851;-0,00042726
-226,90156671;0,03051851;-0,00042726
-226,73772671;0,03051851;-0,00042726
-226,57388671;0,03051851;-0,00042726
-226,41004671;0,03051851;-0,00042726
-226,24620672;0,03051851;-0,00042726
-226,08236672;0,03051851;-0,00042726
-225,91852672;0,03051851;-0,00042726
-225,75468672;0,03051851;-0,00042726
-225,59084672;0,03051851;-0,00042726
-225,42700672;0,03051851;-0,00042726
-225,26316672;0,03051851;-0,00042726
-225,09932672;0,03051851;-0,00042726
-224,93548672;0,03051851;-0,00042726
-224,77164672;0,03051851;-0,00042726
-224,60780673;0,03051851;-0,00042726
