Time;Channel A;Channel B
(ms);(mV);(V)

-250,23710728;0,03051851;-0,00042726
-250,07326728;0,03051851;-0,00042726
-249,90942728;0,03051851;-0,00042726
-249,74558728;0,03051851;-0,00042726
-249,58174728;0,03051851;-0,00042726
-249,41790728;0,03051851;-0,00042726
-249,25406728;0,03051851;-0,00042726
-249,09022728;0,03051851;-0,00042726
-248,92638728;0,03051851;0,01727348
-248,76254729;0,03051851;-0,00042726
-248,59870729;0,03051851;-0,00042726
-248,43486729;0,03051851;-0,00042726
-248,27102729;0,03051851;-0,00042726
-248,10718729;0,03051851;-0,00042726
-247,94334729;0,03051851;-0,00042726
-247,77950729;0,03051851;-0,00042726
-247,61566729;0,03051851;-0,00042726
-247,45182729;0,03051851;-0,00042726
-247,28798729;0,03051851;-0,00042726
-247,12414730;0,03051851;-0,00042726
-246,96030730;0,03051851;-0,00042726
-246,79646730;0,03051851;-0,00042726
-246,63262730;0,03051851;-0,00042726
-246,46878730;0,03051851;-0,00042726
-246,30494730;0,03051851;-0,00042726
-246,14110730;0,03051851;-0,00042726
-245,97726730;0,03051851;-0,00042726
-245,81342730;0,03051851;-0,00042726
-245,64958730;0,03051851;-0,00042726
-245,48574731;0,03051851;-0,00042726
-245,32190731;0,03051851;-0,00042726
-245,15806731;0,03051851;-0,00042726
-244,99422731;0,03051851;0,01727348
-244,83038731;0,03051851;-0,00042726
-244,66654731;0,03051851;-0,00042726
-244,50270731;0,03051851;-0,00042726
-244,33886731;0,03051851;-0,00042726
-244,17502731;0,03051851;-0,00042726
-244,01118731;0,03051851;-0,00042726
-243,84734732;0,03051851;-0,00042726
-243,68350732;0,03051851;-0,00042726
-243,51966732;0,03051851;-0,00042726
-243,35582732;0,03051851;-0,00042726
-243,19198732;0,03051851;-0,00042726
-243,02814732;0,03051851;-0,00042726
-242,86430732;0,03051851;-0,00042726
-242,70046732;0,03051851;-0,00042726
-242,53662732;0,03051851;-0,00042726
-242,37278732;0,03051851;-0,00042726
-242,20894733;0,03051851;-0,00042726
-242,04510733;0,03051851;-0,00042726
-241,88126733;0,03051851;-0,00042726
-241,71742733;0,03051851;-0,00042726
-241,55358733;0,03051851;-0,00042726
-241,38974733;0,03051851;-0,00042726
-241,22590733;0,03051851;-0,00042726
-241,06206733;0,03051851;-0,00042726
-240,89822733;0,03051851;-0,00042726
-240,73438733;0,03051851;-0,00042726
-240,57054734;0,03051851;-0,00042726
-240,40670734;0,03051851;-0,00042726
-240,24286734;0,03051851;-0,00042726
-240,07902734;0,03051851;-0,00042726
-239,91518734;0,03051851;-0,00042726
-239,75134734;0,03051851;0,01727348
-239,58750734;0,03051851;-0,00042726
-239,42366734;0,03051851;-0,00042726
-239,25982734;0,03051851;-0,00042726
-239,09598734;0,03051851;-0,00042726
-238,93214735;0,03051851;-0,00042726
-238,76830735;0,03051851;-0,00042726
-238,60446735;0,03051851;-0,00042726
-238,44062735;0,03051851;-0,00042726
-238,27678735;0,03051851;-0,00042726
-238,11294735;0,03051851;0,01727348
-237,94910735;0,03051851;-0,00042726
-237,78526735;0,03051851;0,01727348
-237,62142735;0,03051851;-0,00042726
-237,45758735;0,03051851;-0,00042726
-237,29374736;0,03051851;-0,00042726
-237,12990736;0,03051851;-0,00042726
-236,96606736;0,03051851;-0,00042726
-236,80222736;0,03051851;-0,00042726
-236,63838736;0,03051851;0,01727348
-236,47454736;0,03051851;-0,00042726
-236,31070736;0,03051851;-0,00042726
-236,14686736;0,03051851;-0,00042726
-235,98302736;0,03051851;-0,00042726
-235,81918736;0,03051851;-0,00042726
-235,65534737;0,03051851;-0,00042726
-235,49150737;0,03051851;-0,00042726
-235,32766737;0,03051851;-0,00042726
-235,16382737;0,03051851;-0,00042726
-234,99998737;0,03051851;-0,00042726
-234,83614737;0,03051851;-0,00042726
-234,67230737;0,03051851;-0,00042726
-234,50846737;0,03051851;-0,00042726
-234,34462737;0,03051851;-0,00042726
-234,18078737;0,03051851;-0,00042726
-234,01694738;0,03051851;-0,00042726
-233,85310738;0,03051851;-0,00042726
-233,68926738;0,03051851;-0,00042726
-233,52542738;0,03051851;-0,00042726
-233,36158738;0,03051851;-0,00042726
-233,19774738;0,03051851;-0,00042726
-233,03390738;0,03051851;-0,00042726
-232,87006738;0,03051851;-0,00042726
-232,70622738;0,03051851;-0,00042726
-232,54238738;0,03051851;-0,00042726
-232,37854739;0,03051851;-0,00042726
-232,21470739;0,03051851;-0,00042726
-232,05086739;0,03051851;-0,00042726
-231,88702739;0,03051851;-0,00042726
-231,72318739;0,03051851;-0,00042726
-231,55934739;0,03051851;-0,00042726
-231,39550739;0,03051851;-0,00042726
-231,23166739;0,03051851;-0,00042726
-231,06782739;0,03051851;-0,00042726
-230,90398739;0,03051851;-0,00042726
-230,74014740;0,03051851;-0,00042726
-230,57630740;0,03051851;-0,00042726
-230,41246740;0,03051851;-0,00042726
-230,24862740;0,03051851;-0,00042726
-230,08478740;0,03051851;-0,00042726
-229,92094740;0,03051851;-0,00042726
-229,75710740;0,03051851;-0,00042726
-229,59326740;0,03051851;-0,00042726
-229,42942740;0,03051851;-0,00042726
-229,26558740;0,03051851;-0,00042726
-229,10174741;0,03051851;-0,00042726
-228,93790741;0,03051851;-0,00042726
-228,77406741;0,03051851;-0,00042726
-228,61022741;0,03051851;-0,00042726
-228,44638741;0,03051851;-0,00042726
-228,28254741;0,03051851;-0,00042726
-228,11870741;0,03051851;-0,00042726
-227,95486741;0,03051851;-0,00042726
-227,79102741;0,03051851;-0,00042726
-227,62718741;0,03051851;-0,00042726
-227,46334742;0,03051851;-0,00042726
-227,29950742;0,03051851;-0,00042726
-227,13566742;0,03051851;-0,00042726
-226,97182742;0,03051851;-0,00042726
-226,80798742;0,03051851;-0,00042726
-226,64414742;0,03051851;-0,00042726
-226,48030742;0,03051851;-0,00042726
-226,31646742;0,03051851;-0,00042726
-226,15262742;0,03051851;-0,00042726
-225,98878742;0,03051851;-0,00042726
-225,82494743;0,03051851;-0,00042726
-225,66110743;0,03051851;-0,00042726
-225,49726743;0,03051851;-0,00042726
-225,33342743;0,03051851;-0,00042726
-225,16958743;0,03051851;-0,00042726
-225,00574743;0,03051851;-0,00042726
-224,84190743;0,03051851;-0,00042726
-224,67806743;0,03051851;-0,00042726
