Time;Channel A;Channel B
(ms);(mV);(V)

-250,34621358;0,03051851;-0,00042726
-250,18237358;0,03051851;-0,00042726
-250,01853358;0,03051851;-0,00042726
-249,85469358;0,03051851;-0,00042726
-249,69085358;0,03051851;-0,00042726
-249,52701358;0,03051851;-0,00042726
-249,36317359;0,03051851;-0,00042726
-249,19933359;0,03051851;-0,00042726
-249,03549359;0,03051851;-0,00042726
-248,87165359;0,03051851;-0,00042726
-248,70781359;0,03051851;-0,00042726
-248,54397359;0,03051851;0,01727348
-248,38013359;0,03051851;-0,00042726
-248,21629359;0,03051851;-0,00042726
-248,05245359;0,03051851;-0,00042726
-247,88861359;0,03051851;-0,00042726
-247,72477360;0,03051851;-0,00042726
-247,56093360;0,03051851;-0,00042726
-247,39709360;0,03051851;-0,00042726
-247,23325360;0,03051851;-0,00042726
-247,06941360;0,03051851;-0,00042726
-246,90557360;0,03051851;-0,00042726
-246,74173360;0,03051851;-0,00042726
-246,57789360;0,03051851;-0,00042726
-246,41405360;0,03051851;-0,00042726
-246,25021360;0,03051851;-0,00042726
-246,08637361;0,03051851;-0,00042726
-245,92253361;0,03051851;-0,00042726
-245,75869361;0,03051851;-0,00042726
-245,59485361;0,03051851;-0,00042726
-245,43101361;0,03051851;-0,00042726
-245,26717361;0,03051851;-0,00042726
-245,10333361;0,03051851;-0,00042726
-244,93949361;0,03051851;-0,00042726
-244,77565361;0,03051851;-0,00042726
-244,61181361;0,03051851;-0,00042726
-244,44797362;0,03051851;-0,00042726
-244,28413362;0,03051851;0,01727348
-244,12029362;0,03051851;-0,00042726
-243,95645362;0,03051851;-0,00042726
-243,79261362;0,03051851;-0,00042726
-243,62877362;0,03051851;-0,00042726
-243,46493362;0,03051851;-0,00042726
-243,30109362;0,03051851;-0,00042726
-243,13725362;0,03051851;-0,00042726
-242,97341362;0,03051851;0,01727348
-242,80957362;0,03051851;-0,00042726
-242,64573363;0,03051851;-0,00042726
-242,48189363;0,03051851;-0,00042726
-242,31805363;0,03051851;-0,00042726
-242,15421363;0,03051851;-0,00042726
-241,99037363;0,03051851;-0,00042726
-241,82653363;0,03051851;0,01727348
-241,66269363;0,03051851;-0,00042726
-241,49885363;0,03051851;-0,00042726
-241,33501363;0,03051851;-0,00042726
-241,17117363;0,03051851;-0,00042726
-241,00733364;0,03051851;-0,00042726
-240,84349364;0,03051851;-0,00042726
-240,67965364;0,03051851;-0,00042726
-240,51581364;0,03051851;0,01727348
-240,35197364;0,03051851;-0,00042726
-240,18813364;0,03051851;-0,00042726
-240,02429364;0,03051851;-0,00042726
-239,86045364;0,03051851;-0,00042726
-239,69661364;0,03051851;-0,00042726
-239,53277364;0,03051851;-0,00042726
-239,36893365;0,03051851;0,01727348
-239,20509365;0,03051851;0,01727348
-239,04125365;0,03051851;-0,00042726
-238,87741365;0,03051851;-0,00042726
-238,71357365;0,03051851;-0,00042726
-238,54973365;0,03051851;-0,00042726
-238,38589365;0,03051851;-0,00042726
-238,22205365;0,03051851;-0,00042726
-238,05821365;0,03051851;-0,00042726
-237,89437365;0,03051851;-0,00042726
-237,73053366;0,03051851;-0,00042726
-237,56669366;0,03051851;-0,00042726
-237,40285366;0,03051851;-0,00042726
-237,23901366;0,03051851;-0,00042726
-237,07517366;0,03051851;-0,00042726
-236,91133366;0,03051851;-0,00042726
-236,74749366;0,03051851;-0,00042726
-236,58365366;0,03051851;-0,00042726
-236,41981366;0,03051851;-0,00042726
-236,25597366;0,03051851;-0,00042726
-236,09213367;0,03051851;-0,00042726
-235,92829367;0,03051851;-0,00042726
-235,76445367;0,03051851;-0,00042726
-235,60061367;0,03051851;-0,00042726
-235,43677367;0,03051851;-0,00042726
-235,27293367;0,03051851;-0,00042726
-235,10909367;0,03051851;-0,00042726
-234,94525367;0,03051851;-0,00042726
-234,78141367;0,03051851;-0,00042726
-234,61757367;0,03051851;-0,00042726
-234,45373368;0,03051851;-0,00042726
-234,28989368;0,03051851;-0,00042726
-234,12605368;0,03051851;-0,00042726
-233,96221368;0,03051851;-0,00042726
-233,79837368;0,03051851;-0,00042726
-233,63453368;0,03051851;-0,00042726
-233,47069368;0,03051851;-0,00042726
-233,30685368;0,03051851;-0,00042726
-233,14301368;0,03051851;-0,00042726
-232,97917368;0,03051851;-0,00042726
-232,81533369;0,03051851;-0,00042726
-232,65149369;0,03051851;-0,00042726
-232,48765369;0,03051851;-0,00042726
-232,32381369;0,03051851;-0,00042726
-232,15997369;0,03051851;-0,00042726
-231,99613369;0,03051851;-0,00042726
-231,83229369;0,03051851;-0,00042726
-231,66845369;0,03051851;-0,00042726
-231,50461369;0,03051851;-0,00042726
-231,34077369;0,03051851;-0,00042726
-231,17693370;0,03051851;-0,00042726
-231,01309370;0,03051851;-0,00042726
-230,84925370;0,03051851;-0,00042726
-230,68541370;0,03051851;-0,00042726
-230,52157370;0,03051851;-0,00042726
-230,35773370;0,03051851;-0,00042726
-230,19389370;0,03051851;-0,00042726
-230,03005370;0,03051851;-0,00042726
-229,86621370;0,03051851;-0,00042726
-229,70237370;0,03051851;-0,00042726
-229,53853371;0,03051851;-0,00042726
-229,37469371;0,03051851;-0,00042726
-229,21085371;0,03051851;-0,00042726
-229,04701371;0,03051851;-0,00042726
-228,88317371;0,03051851;-0,00042726
-228,71933371;0,03051851;-0,00042726
-228,55549371;0,03051851;-0,00042726
-228,39165371;0,03051851;-0,00042726
-228,22781371;0,03051851;-0,00042726
-228,06397371;0,03051851;-0,00042726
-227,90013372;0,03051851;-0,00042726
-227,73629372;0,03051851;-0,00042726
-227,57245372;0,03051851;-0,00042726
-227,40861372;0,03051851;-0,00042726
-227,24477372;0,03051851;-0,00042726
-227,08093372;0,03051851;-0,00042726
-226,91709372;0,03051851;-0,00042726
-226,75325372;0,03051851;-0,00042726
-226,58941372;0,03051851;-0,00042726
-226,42557372;0,03051851;-0,00042726
-226,26173373;0,03051851;-0,00042726
-226,09789373;0,03051851;0,01727348
-225,93405373;0,03051851;-0,00042726
-225,77021373;0,03051851;-0,00042726
-225,60637373;0,03051851;-0,00042726
-225,44253373;0,03051851;-0,00042726
-225,27869373;0,03051851;-0,00042726
-225,11485373;0,03051851;-0,00042726
-224,95101373;0,03051851;-0,00042726
-224,78717373;0,03051851;-0,00042726
