Time;Channel A;Channel B
(ms);(mV);(V)

-250,27900934;0,03051851;-0,00042726
-250,11516934;0,03051851;-0,00042726
-249,95132934;0,03051851;-0,00042726
-249,78748935;0,03051851;-0,00042726
-249,62364935;0,03051851;-0,00042726
-249,45980935;0,03051851;-0,00042726
-249,29596935;0,03051851;-0,00042726
-249,13212935;0,03051851;-0,00042726
-248,96828935;0,03051851;-0,00042726
-248,80444935;0,03051851;0,01727348
-248,64060935;0,03051851;0,01727348
-248,47676935;0,03051851;-0,00042726
-248,31292935;0,03051851;-0,00042726
-248,14908936;0,03051851;0,01727348
-247,98524936;0,03051851;-0,00042726
-247,82140936;0,03051851;-0,00042726
-247,65756936;0,03051851;0,01727348
-247,49372936;0,03051851;-0,00042726
-247,32988936;0,03051851;-0,00042726
-247,16604936;0,03051851;-0,00042726
-247,00220936;0,03051851;-0,00042726
-246,83836936;0,03051851;0,01727348
-246,67452936;0,03051851;-0,00042726
-246,51068937;0,03051851;-0,00042726
-246,34684937;0,03051851;-0,00042726
-246,18300937;0,03051851;-0,00042726
-246,01916937;0,03051851;-0,00042726
-245,85532937;0,03051851;-0,00042726
-245,69148937;0,03051851;0,01727348
-245,52764937;0,03051851;-0,00042726
-245,36380937;0,03051851;-0,00042726
-245,19996937;0,03051851;-0,00042726
-245,03612937;0,03051851;-0,00042726
-244,87228938;0,03051851;-0,00042726
-244,70844938;0,03051851;-0,00042726
-244,54460938;0,03051851;-0,00042726
-244,38076938;0,03051851;-0,00042726
-244,21692938;0,03051851;-0,00042726
-244,05308938;0,03051851;-0,00042726
-243,88924938;0,03051851;-0,00042726
-243,72540938;0,03051851;-0,00042726
-243,56156938;0,03051851;0,01727348
-243,39772938;0,03051851;-0,00042726
-243,23388939;0,03051851;-0,00042726
-243,07004939;0,03051851;-0,00042726
-242,90620939;0,03051851;0,01727348
-242,74236939;0,03051851;-0,00042726
-242,57852939;0,03051851;-0,00042726
-242,41468939;0,03051851;-0,00042726
-242,25084939;0,03051851;-0,00042726
-242,08700939;0,03051851;0,01727348
-241,92316939;0,03051851;-0,00042726
-241,75932939;0,03051851;-0,00042726
-241,59548939;0,03051851;-0,00042726
-241,43164940;0,03051851;-0,00042726
-241,26780940;0,03051851;-0,00042726
-241,10396940;0,03051851;-0,00042726
-240,94012940;0,03051851;-0,00042726
-240,77628940;0,03051851;-0,00042726
-240,61244940;0,03051851;-0,00042726
-240,44860940;0,03051851;0,01727348
-240,28476940;0,03051851;-0,00042726
-240,12092940;0,03051851;0,01727348
-239,95708940;0,03051851;-0,00042726
-239,79324941;0,03051851;-0,00042726
-239,62940941;0,03051851;-0,00042726
-239,46556941;0,03051851;-0,00042726
-239,30172941;0,03051851;-0,00042726
-239,13788941;0,03051851;-0,00042726
-238,97404941;0,03051851;-0,00042726
-238,81020941;0,03051851;-0,00042726
-238,64636941;0,03051851;-0,00042726
-238,48252941;0,03051851;-0,00042726
-238,31868941;0,03051851;-0,00042726
-238,15484942;0,03051851;-0,00042726
-237,99100942;0,03051851;-0,00042726
-237,82716942;0,03051851;-0,00042726
-237,66332942;0,03051851;-0,00042726
-237,49948942;0,03051851;-0,00042726
-237,33564942;0,03051851;-0,00042726
-237,17180942;0,03051851;-0,00042726
-237,00796942;0,03051851;-0,00042726
-236,84412942;0,03051851;-0,00042726
-236,68028942;0,03051851;-0,00042726
-236,51644943;0,03051851;-0,00042726
-236,35260943;0,03051851;-0,00042726
-236,18876943;0,03051851;-0,00042726
-236,02492943;0,03051851;-0,00042726
-235,86108943;0,03051851;-0,00042726
-235,69724943;0,03051851;0,01727348
-235,53340943;0,03051851;-0,00042726
-235,36956943;0,03051851;-0,00042726
-235,20572943;0,03051851;0,01727348
-235,04188943;0,03051851;0,01727348
-234,87804944;0,03051851;-0,00042726
-234,71420944;0,03051851;-0,00042726
-234,55036944;0,03051851;-0,00042726
-234,38652944;0,03051851;-0,00042726
-234,22268944;0,03051851;-0,00042726
-234,05884944;0,03051851;-0,00042726
-233,89500944;0,03051851;-0,00042726
-233,73116944;0,03051851;-0,00042726
-233,56732944;0,03051851;0,01727348
-233,40348944;0,03051851;-0,00042726
-233,23964945;0,03051851;-0,00042726
-233,07580945;0,03051851;-0,00042726
-232,91196945;0,03051851;-0,00042726
-232,74812945;0,03051851;-0,00042726
-232,58428945;0,03051851;-0,00042726
-232,42044945;0,03051851;-0,00042726
-232,25660945;0,03051851;-0,00042726
-232,09276945;0,03051851;-0,00042726
-231,92892945;0,03051851;-0,00042726
-231,76508945;0,03051851;-0,00042726
-231,60124946;0,03051851;-0,00042726
-231,43740946;0,03051851;-0,00042726
-231,27356946;0,03051851;-0,00042726
-231,10972946;0,03051851;-0,00042726
-230,94588946;0,03051851;-0,00042726
-230,78204946;0,03051851;-0,00042726
-230,61820946;0,03051851;-0,00042726
-230,45436946;0,03051851;-0,00042726
-230,29052946;0,03051851;-0,00042726
-230,12668946;0,03051851;-0,00042726
-229,96284947;0,03051851;-0,00042726
-229,79900947;0,03051851;-0,00042726
-229,63516947;0,03051851;-0,00042726
-229,47132947;0,03051851;-0,00042726
-229,30748947;0,03051851;-0,00042726
-229,14364947;0,03051851;-0,00042726
-228,97980947;0,03051851;0,01727348
-228,81596947;0,03051851;-0,00042726
-228,65212947;0,03051851;-0,00042726
-228,48828947;0,03051851;-0,00042726
-228,32444948;0,03051851;-0,00042726
-228,16060948;0,03051851;-0,00042726
-227,99676948;0,03051851;-0,00042726
-227,83292948;0,03051851;-0,00042726
-227,66908948;0,03051851;-0,00042726
-227,50524948;0,03051851;-0,00042726
-227,34140948;0,03051851;-0,00042726
-227,17756948;0,03051851;-0,00042726
-227,01372948;0,03051851;-0,00042726
-226,84988948;0,03051851;-0,00042726
-226,68604949;0,03051851;-0,00042726
-226,52220949;0,03051851;-0,00042726
-226,35836949;0,03051851;-0,00042726
-226,19452949;0,03051851;-0,00042726
-226,03068949;0,03051851;-0,00042726
-225,86684949;0,03051851;-0,00042726
-225,70300949;0,03051851;-0,00042726
-225,53916949;0,03051851;-0,00042726
-225,37532949;0,03051851;-0,00042726
-225,21148949;0,03051851;-0,00042726
-225,04764950;0,03051851;-0,00042726
-224,88380950;0,03051851;-0,00042726
-224,71996950;0,03051851;-0,00042726
-224,55612950;0,03051851;-0,00042726
