Time;Channel A;Channel B
(ms);(mV);(V)

-250,25835633;0,03051851;-0,00042726
-250,09451633;0,03051851;-0,00042726
-249,93067633;0,03051851;-0,00042726
-249,76683634;0,03051851;-0,00042726
-249,60299634;0,03051851;-0,00042726
-249,43915634;0,03051851;-0,00042726
-249,27531634;0,03051851;-0,00042726
-249,11147634;0,03051851;-0,00042726
-248,94763634;0,03051851;-0,00042726
-248,78379634;0,03051851;-0,00042726
-248,61995634;0,03051851;-0,00042726
-248,45611634;0,03051851;-0,00042726
-248,29227634;0,03051851;-0,00042726
-248,12843635;0,03051851;-0,00042726
-247,96459635;0,03051851;-0,00042726
-247,80075635;0,03051851;-0,00042726
-247,63691635;0,03051851;-0,00042726
-247,47307635;0,03051851;0,01727348
-247,30923635;0,03051851;-0,00042726
-247,14539635;0,03051851;-0,00042726
-246,98155635;0,03051851;-0,00042726
-246,81771635;0,03051851;-0,00042726
-246,65387635;0,03051851;-0,00042726
-246,49003636;0,03051851;0,01727348
-246,32619636;0,03051851;-0,00042726
-246,16235636;0,03051851;-0,00042726
-245,99851636;0,03051851;-0,00042726
-245,83467636;0,03051851;-0,00042726
-245,67083636;0,03051851;-0,00042726
-245,50699636;0,03051851;-0,00042726
-245,34315636;0,03051851;-0,00042726
-245,17931636;0,03051851;-0,00042726
-245,01547636;0,03051851;-0,00042726
-244,85163637;0,03051851;-0,00042726
-244,68779637;0,03051851;-0,00042726
-244,52395637;0,03051851;-0,00042726
-244,36011637;0,03051851;-0,00042726
-244,19627637;0,03051851;-0,00042726
-244,03243637;0,03051851;-0,00042726
-243,86859637;0,03051851;-0,00042726
-243,70475637;0,03051851;-0,00042726
-243,54091637;0,03051851;-0,00042726
-243,37707637;0,03051851;-0,00042726
-243,21323638;0,03051851;-0,00042726
-243,04939638;0,03051851;-0,00042726
-242,88555638;-4,36414700;-0,00042726
-242,72171638;0,03051851;-0,00042726
-242,55787638;0,03051851;-0,00042726
-242,39403638;0,03051851;-0,00042726
-242,23019638;0,03051851;-0,00042726
-242,06635638;0,03051851;-0,00042726
-241,90251638;0,03051851;-0,00042726
-241,73867638;0,03051851;-0,00042726
-241,57483639;0,03051851;-0,00042726
-241,41099639;0,03051851;-0,00042726
-241,24715639;0,03051851;-0,00042726
-241,08331639;0,03051851;-0,00042726
-240,91947639;0,03051851;-0,00042726
-240,75563639;0,03051851;-0,00042726
-240,59179639;0,03051851;-0,00042726
-240,42795639;0,03051851;-0,00042726
-240,26411639;0,03051851;-0,00042726
-240,10027639;0,03051851;-0,00042726
-239,93643640;0,03051851;-0,00042726
-239,77259640;0,03051851;-0,00042726
-239,60875640;0,03051851;-0,00042726
-239,44491640;0,03051851;-0,00042726
-239,28107640;0,03051851;-0,00042726
-239,11723640;0,03051851;-0,00042726
-238,95339640;0,03051851;-0,00042726
-238,78955640;0,03051851;-0,00042726
-238,62571640;0,03051851;-0,00042726
-238,46187640;0,03051851;-0,00042726
-238,29803641;0,03051851;-0,00042726
-238,13419641;0,03051851;-0,00042726
-237,97035641;0,03051851;-0,00042726
-237,80651641;0,03051851;-0,00042726
-237,64267641;0,03051851;-0,00042726
-237,47883641;0,03051851;-0,00042726
-237,31499641;0,03051851;-0,00042726
-237,15115641;0,03051851;-0,00042726
-236,98731641;0,03051851;-0,00042726
-236,82347641;0,03051851;-0,00042726
-236,65963642;0,03051851;-0,00042726
-236,49579642;0,03051851;-0,00042726
-236,33195642;0,03051851;-0,00042726
-236,16811642;0,03051851;-0,00042726
-236,00427642;0,03051851;-0,00042726
-235,84043642;0,03051851;-0,00042726
-235,67659642;0,03051851;-0,00042726
-235,51275642;0,03051851;-0,00042726
-235,34891642;0,03051851;-0,00042726
-235,18507642;0,03051851;-0,00042726
-235,02123643;0,03051851;-0,00042726
-234,85739643;0,03051851;0,01727348
-234,69355643;0,03051851;-0,00042726
-234,52971643;0,03051851;-0,00042726
-234,36587643;0,03051851;-0,00042726
-234,20203643;0,03051851;-0,00042726
-234,03819643;0,03051851;-0,00042726
-233,87435643;0,03051851;-0,00042726
-233,71051643;0,03051851;-0,00042726
-233,54667643;0,03051851;-0,00042726
-233,38283644;0,03051851;-0,00042726
-233,21899644;0,03051851;-0,00042726
-233,05515644;0,03051851;-0,00042726
-232,89131644;0,03051851;-0,00042726
-232,72747644;0,03051851;-0,00042726
-232,56363644;0,03051851;-0,00042726
-232,39979644;0,03051851;-0,00042726
-232,23595644;0,03051851;-0,00042726
-232,07211644;0,03051851;-0,00042726
-231,90827644;0,03051851;-0,00042726
-231,74443645;0,03051851;-0,00042726
-231,58059645;0,03051851;-0,00042726
-231,41675645;0,03051851;-0,00042726
-231,25291645;0,03051851;-0,00042726
-231,08907645;0,03051851;-0,00042726
-230,92523645;0,03051851;-0,00042726
-230,76139645;0,03051851;-0,00042726
-230,59755645;0,03051851;-0,00042726
-230,43371645;0,03051851;-0,00042726
-230,26987645;0,03051851;-0,00042726
-230,10603646;0,03051851;-0,00042726
-229,94219646;0,03051851;-0,00042726
-229,77835646;0,03051851;-0,00042726
-229,61451646;0,03051851;-0,00042726
-229,45067646;0,03051851;-0,00042726
-229,28683646;0,03051851;-0,00042726
-229,12299646;0,03051851;-0,00042726
-228,95915646;0,03051851;-0,00042726
-228,79531646;0,03051851;-0,00042726
-228,63147646;0,03051851;-0,00042726
-228,46763647;0,03051851;-0,00042726
-228,30379647;0,03051851;-0,00042726
-228,13995647;0,03051851;0,01727348
-227,97611647;0,03051851;-0,00042726
-227,81227647;0,03051851;-0,00042726
-227,64843647;0,03051851;-0,00042726
-227,48459647;0,03051851;-0,00042726
-227,32075647;0,03051851;-0,00042726
-227,15691647;0,03051851;-0,00042726
-226,99307647;0,03051851;-0,00042726
-226,82923648;0,03051851;-0,00042726
-226,66539648;0,03051851;-0,00042726
-226,50155648;0,03051851;-0,00042726
-226,33771648;0,03051851;-0,00042726
-226,17387648;0,03051851;-0,00042726
-226,01003648;0,03051851;-0,00042726
-225,84619648;0,03051851;-0,00042726
-225,68235648;0,03051851;-0,00042726
-225,51851648;0,03051851;-0,00042726
-225,35467648;0,03051851;-0,00042726
-225,19083649;0,03051851;0,01727348
-225,02699649;0,03051851;-0,00042726
-224,86315649;0,03051851;-0,00042726
-224,69931649;0,03051851;-0,00042726
